ClassID	ClassName	Emitter1	Emitter10	Emitter11	Emitter12	Emitter13	Emitter14	Emitter15	Emitter16	Emitter17	Emitter18	Emitter19	Emitter2	Emitter20	Emitter21	Emitter22	Emitter23	Emitter24	Emitter25	Emitter26	Emitter27	Emitter28	Emitter29	Emitter3	Emitter30	Emitter31	Emitter32	Emitter33	Emitter34	Emitter35	Emitter36	Emitter37	Emitter38	Emitter39	Emitter4	Emitter40	Emitter41	Emitter42	Emitter5	Emitter6	Emitter7	Emitter8	Emitter9	Node1	Node10	Node11	Node12	Node13	Node14	Node15	Node16	Node17	Node18	Node19	Node2	Node20	Node21	Node22	Node23	Node24	Node25	Node26	Node27	Node28	Node29	Node3	Node30	Node31	Node32	Node33	Node34	Node35	Node36	Node37	Node38	Node39	Node4	Node40	Node41	Node42	Node5	Node6	Node7	Node8	Node9	Particle1	Particle10	Particle11	Particle12	Particle13	Particle14	Particle15	Particle16	Particle17	Particle18	Particle19	Particle2	Particle20	Particle21	Particle22	Particle23	Particle24	Particle25	Particle26	Particle27	Particle28	Particle29	Particle3	Particle30	Particle31	Particle32	Particle33	Particle34	Particle35	Particle36	Particle37	Particle38	Particle39	Particle4	Particle40	Particle41	Particle42	Particle5	Particle6	Particle7	Particle8	Particle9
356	Kei_Event_Mon04	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bip01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	BGE_bingma2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
357	Kei_Event_Mon05	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bip01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	BGE_bingma2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
358	Kei_Event_Mon06	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bip01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	BGE_bingma2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
359	Pc_BertheIce	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_headef	None	None	None	None	None	None	None	None	None	None	Dummy_handef_l	None	None	None	None	None	None	None	None	None	None	Dummy_handef_r	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_charseice_fire	None	None	None	None	None	None	None	None	None	None	npc_charseice_hand_fire	None	None	None	None	None	None	None	None	None	None	npc_charseice_hand_fire	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
360	Summon_Soul_Ice	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	dummy_gas_2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	dummy_gas_4	None	None	None	None	dummy_gas_6	None	dummy_gas_8	effect_ani	None	None	None	None	None	None	None	None	None	None	None	Summon_Soul2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Summon_Soul2	None	None	None	None	Summon_Soul2	None	Summon_Soul2	Summon_Soul2_Light
361	Monster_patrol_soul	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	ef_Dummy01	None	None	None	None	None	None	None	None	None	None	ef_Dummy01	None	None	None	None	None	None	None	None	None	None	ef_Dummy01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	BGE_n_light_purple_blue	None	None	None	None	None	None	None	None	None	None	dark_ball	None	None	None	None	None	None	None	None	None	None	BGE_safety_ward_small	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
362	Pet_NoviaU	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_effect01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Pet_NoviaU	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
363	Pet_LavaleafU	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bip01 R Forearm	None	None	None	None	None	None	None	None	None	None	Bip01 L Forearm	None	None	None	None	None	None	None	None	None	None	Bip01 Head	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Pet_LavaleafU1	None	None	None	None	None	None	None	None	None	None	Pet_LavaleafU1	None	None	None	None	None	None	None	None	None	None	Pet_LavaleafU2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
364	Pet_EinschwerU	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy_effect01	Bip01 L Thigh	Dummy_effect02	None	None	None	None	None	None	None	None	Dummy_effect02	None	None	None	None	None	None	None	None	None	None	Dummy_effect03	None	None	None	None	None	None	None	None	None	None	Dummy_effect04	None	None	None	Dummy_effect05	Bip01 R UpperArm	Bip01 L UpperArm	Bip01 Spine1	Bip01 R Thigh	Pet_EinschwerU1	Pet_EinschwerU5	Pet_EinschwerU5	None	None	None	None	None	None	None	None	Pet_EinschwerU2	None	None	None	None	None	None	None	None	None	None	Pet_EinschwerU1	None	None	None	None	None	None	None	None	None	None	Pet_EinschwerU3	None	None	None	Pet_EinschwerU4	Pet_EinschwerU5	Pet_EinschwerU5	Pet_EinschwerU5	Pet_EinschwerU5
365	Buff_daria_sword	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	E_dummy_buff003	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	daria_sword3	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
366	Pc_Eileen	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	E_dummy_sphere	None	None	None	None	None	None	None	None	None	None	Dummy_R_Brace1	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	eileen_circle	None	None	None	None	None	None	None	None	None	None	eileen_weapon	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
367	Pc_EileenRare	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	E_dummy_sphere	None	None	None	None	None	None	None	None	None	None	Dummy_R_Brace1	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	eileenrare_circle	None	None	None	None	None	None	None	None	None	None	eileenrare_weapon	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
368	Summon_Soul_eileen	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	effect_ani	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	eileen_soul
369	Pet_EvilspiritMontoro	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Dummy01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	job_awakening_buff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
370	Buff_bknight_sword	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	W_dummy_R	None	None	None	None	None	None	None	None	None	None	W_dummy_L	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	bknight_gum_effect	None	None	None	None	None	None	None	None	None	None	bknight_gum_effect	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
371	Calyce2_Wep	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	E_dummy_sw	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	calyce2_astd_smoke	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
372	Monster_patrol_soul_JPN	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	ef_Dummy01	None	None	None	None	None	None	None	None	None	None	ef_Dummy01	None	None	None	None	None	None	None	None	None	None	ef_Dummy01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	BGE_n_light_purple_blue	None	None	None	None	None	None	None	None	None	None	dark_ball	None	None	None	None	None	None	None	None	None	None	BGE_safety_ward_1400	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
373	Monster_patrol_soul_JPN2	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	ef_Dummy01	None	None	None	None	None	None	None	None	None	None	ef_Dummy01	None	None	None	None	None	None	None	None	None	None	ef_Dummy01	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	BGE_n_light_red_JPN	None	None	None	None	None	None	None	None	None	None	dark_ball_big	None	None	None	None	None	None	None	None	None	None	arsene_diceplay_f	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
374	Pet_LavidU_JPN	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	Bip01 Prop1	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	pit_LavidU_buff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
375	Pet_DorolU_JPN	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	E_dummy001	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	pit_dorolU_buff	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
376	Pet_kranusU_JPN	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	E_dummy001	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	pit_kuranos_buff_smoke	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
377	Buff_sakura_sword	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	W_dummy	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	sakura_gum	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
