AGI	AnimType	AttachEffectIndex	AttachEffectIndexBattle	BodyType	BoneType	BuffMidOffset	BuffTopOffset	CHA	CON	Cache	Category	CharacterBuff	CharacterBuffLv	ClassID	ClassName	ClassType	ClothType	CollectCard	CommPoint	CostumeListFemale	CostumeListMale	Create	CreationCard	DEAD	DEX	DamageOffset	DefaultArmor	DefaultArmorName	DefaultInvenItem	DefaultInvenItemCount	DefaultLWeapon	DefaultRWeapon	DefaultStance	Dummy_N_LH	Dummy_N_RH	EdgeColor	EngName	EqpAchieveSet	EqpArmorSet	EqpArtifactSet	EqpAssistSet	EqpBackSet	EqpBeltSet	EqpBootsSet	EqpBreastSet	EqpCostumeSet	EqpEarSet	EqpFaceSet	EqpGloveSet	EqpHeadSet	EqpNeckSet	EqpRingSet	EqpShoulderSet	EqpWeaponSet	EquipTown	EtcType	EventCard	ExpeditionTag	ExpertStance	Gender	HairType	HeadType	HitDummy	HitOffset	Home	IDL	INT	IconClass	JobDesc	JobSkill	JobSklName	KillVoice	LODDist	Mass	Name	OriginalDEADAni	PICK	PINCH	PoseType	RUN	RootNode	Rotation	RuneWordPercentage	STD	STR	STUN	ScaleF	ScaleM	SelfHitEffect	Size	TopDummy	UniqueHit	Value	VeteranStance	WLK	WeaponScale	WeightRatio	initLv
70	KEI	None	None	PC_SET_KEI_BODY	PC_SET_KEI	137	200	50	45	TRUE	Cityzen	ChaREle	2	227	CustomKei	KEI	Normal	0	0	None	None	Hire	0	None	50	158	14000	NoArmor	0	0	10000	10000	Bareknuckle,CustomGaebolg	None	None	FFCC00FF	Kei	None,Achieve	None,Leather,Metal	None,Artifact	None	None,Back	None,Belt,LBelt,MBelt	None,Boots,LBoots,MBoots	None,Breast	None	None,Ear	None	None,Glove,LGlove,MGlove	None	None,Necklace	None,Ring	None,Shoulder	100,9434	TRUE	None	0	1,1,1	None	Male	PC_SET_KEI_HAIR	PC_SET_KEI_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_KEI	40	fighter	<$>187402</>	25110	CustomGias	None	1200	1	<$>168743</>	NO	PC_PICK_KEI	PC_PINCH_KEI	KEI	PC_RUN_KEI	Bip01	FALSE	0	PC_STD_KEI	80	PC_STUN_KEI	0	1.06	HIT_Blood_Human	S	Dummy_State	YES	335	None	PC_WLK_KEI	Javelin 1.8	1	100
70	DIETRICH	None	None	PC_SET_DIETRICH_BODY	PC_SET_DIETRICH	137	201	50	60	TRUE	Cityzen	None	1	228	CustomDietrich	DIETRICH	Normal	0	0	None	None	Hire	0	None	50	158	15001	NoArmor	0	0	10000	10000	BareknuckleD,CustomMiddleGuard2,MaingaucheGarde2,HeavenorHell2,AvanceGarde2,EpeeGarde2,CustomRapiere2	None	None	FFFF7700	Kurt	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosDietrich	None,Ear	None,	None,Glove,LGlove	None,HatDietrich	None,Necklace	None,Ring	None,Shoulder	5100,5101,5102,5104,5105,9409,9410	TRUE	None	0	1,1,1	None	Male	PC_SET_DIETRICH_HAIR	PC_SET_DIETRICH_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_DIETRICH	30	fighter	<$>87054</>	25116	CustomGrimReaper	None	1200	1.1	<$>11103</>	NO	PC_PICK_DIETRICH	PC_PINCH_DIETRICH	DIETRICH	PC_RUN_DIETRICH	Bip01	FALSE	0	PC_STD_DIETRICH	70	PC_STUN_DIETRICH	0	0.963	HIT_Blood_Human	S	Dummy_State	NO	330	None	PC_WLK_DIETRICH	None	1	1
50	FGT	None	None	PC_SET_WEP_BODY	PC_SET_WEP	142	225	40	80	TRUE	Cityzen	ChaMSATK	1	229	CustomClaude	WEP	Normal	0	0	None	None	Hire	0	None	50	163	15002	CrecementoMetal	0	0	10000	10000	Bareknuckle,CustomTronadaCruz	None	None	FFFFFF00	Claude	None,Achieve	None,Leather,Metal	None,Artifact	None	None,Back	None,Belt,LBelt,MBelt	None,Boots,LBoots,MBoots	None,Breast	None,CosInvisible,CosClaude	None,Ear	None,	None,Glove,LGlove,MGlove	None,HatClaude	None,Necklace	None,Ring	None,Shoulder	13385,13386	TRUE	None	0	1,1,1	None	Male	PC_SET_WEP_HAIR	PC_SET_WEP_HEAD	Bip01 Spine1	142	GranadoEspada	PC_IDL_ART	30	fighter	<$>87022</>	2001	MeltWeapon	None	1200	1.1	<$>80</>	NO	PC_PICK_ART	PC_PINCH_ART	WEP	PC_RUN_ART	Bip01	FALSE	0	PC_STD_ART	80	PC_STUN_ART	0	1.05	HIT_Blood_Human	S	Dummy_State	NO	330	None	PC_WLK_ART	None	2	60
50	JOSHUA	None	None	PC_SET_JOSHUA_BODY	PC_SET_JOSHUA	137	200	70	55	TRUE	Cityzen	ChaIncINT	1	230	Joshua	JOSHUA	Skirt	29155	0	None	None	Hire	22183	None	50	158	15004	CrecementoRobe	0	0	10000	7226	Bareknuckle,Sereni	None	None	FFFFFF00	Joshua	None,Achieve	None,Robe	None,Artifact	None,ElementalSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosInvisible,CosJoshua	None,Ear	None,FaceJoshua,FaceJoshua2	None,Glove	None,HatJoshua	None,Necklace	None,Ring	None,Shoulder	13389,13390	TRUE	None	22337	50,40,93	None	Female	PC_SET_JOSHUA_HAIR	PC_SET_JOSHUA_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_JOSHUA	85	warlock	<$>194020</>	1114	Velmas	None	1200	1	<$>189380</>	NO	PC_PICK_JOSHUA	PC_PINCH_JOSHUA	JOSHUA	PC_RUN_JOSHUA	Bip01	TRUE	0	PC_STD_JOSHUA	30	PC_STUN_JOSHUA	0.89	1	HIT_Blood_Human	S	Dummy_State	YES	340	None	PC_WLK_JOSHUA	None	1	100
50	JOSHUA	None	None	PC_SET_JOSHUA2_BODY	PC_SET_JOSHUA	137	200	65	60	TRUE	Cityzen	ChaEvasion	1	231	Joshua2	JOSHUA2	Skirt	29156	0	None	None	Hire	22184	None	50	158	15106	ExperimentalRobe	0	0	10000	125306	Bareknuckle,SereniRare	None	None	FFCC00FF	Queen Sereni, Joshua	None,Achieve	None,Robe	None,Artifact	None,ElementalSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosInvisible,CosJoshua	None,Ear	None,FaceJoshua2,FaceJoshua3	None,Glove	None,HatJoshua	None,Necklace	None,Ring	None,Shoulder	13391,13392	TRUE	None	22338	82,20,93	None	Female	PC_SET_JOSHUA2_HAIR	PC_SET_JOSHUA2_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_JOSHUA	85	warlock	<$>181759</>	1115	Imaneti	None	1200	1	<$>181758</>	NO	PC_PICK_JOSHUA	PC_PINCH_JOSHUA	JOSHUA	PC_RUN_JOSHUA	Bip01	TRUE	0	PC_STD_JOSHUA	30	PC_STUN_JOSHUA	0.89	1	HIT_Blood_Human	S	Dummy_State	YES	340	None	PC_WLK_JOSHUA	None	1	100
50	YEGA2	None	None	PC_SET_YEGA2_BODY	PC_SET_YEGA2	137	200	50	75	TRUE	Cityzen	ChaMHP	1	232	Yeganeh2	YEGA2	Normal	29157	0	None	None	Hire	22185	None	55	158	15102	ExperimentalLeatherFGT	0	0	10000	125308	Bareknuckle,Grave	None	Dummy_BACK_THS	FFCC00FF	Scavenger Yeganeh	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible	None,Ear	None,	None,Glove,LGlove	None,HatYega2	None,Necklace	None,Ring	None,Shoulder	13393,13394	TRUE	None	22339	53,81,12	None	Male	PC_SET_YEGA2_HAIR	PC_SET_YEGA2_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_YEGA2	40	fighter	<$>188272</>	1116	Karma	Adelina,Bane,Becky,Ciel,Claude,Diertrichherberthe,Grandes,Hermes,Levin,Panfilo,Ralph,Scarlet,Van,Veatrice	1200	1	<$>188246</>	NO	PC_PICK_YEGA2	PC_PINCH_YEGA2	YEGA2	PC_RUN_YEGA2	Bip01	TRUE	0	PC_STD_YEGA2	90	PC_STUN_YEGA2	1	1	HIT_Blood_Human	S	Dummy_State	YES	360	None	PC_WLK_YEGA2	None	1	100
60	KAEL	None	None	PC_SET_KAEL_BODY	PC_SET_KAEL	137	200	50	75	TRUE	Cityzen	ChaIncAGI	2	233	Kael	KAEL	Normal	29158	0	None	None	Hire	22186	None	40	158	15001	CrecementoLeather	0	0	7229	7205	Bareknuckle,MiddleGuard,Belief	None	None	FFFFFF00	Kael	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosKael	None,Ear	None,FaceKael2	None,Glove,LGlove	None,HatKael2	None,Necklace	None,Ring	None,Shoulder	13395,13396,13397	TRUE	None	22340	20,40,50	None	Male	PC_SET_KAEL_HAIR	PC_SET_KAEL_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_KAEL	40	fighter	<$>194021</>	1117	Shipide	None	1200	1	<$>167386</>	NO	PC_PICK_KAEL	PC_PINCH_KAEL	KAEL	PC_RUN_KAEL	Bip01	TRUE	0	PC_STD_KAEL	75	PC_STUN_KAEL	0.95	1.011	HIT_Blood_Human	S	Dummy_State	YES	340	None	PC_WLK_KAEL	None	1	100
70	KAEL	None	None	PC_SET_KAELRARE_BODY	PC_SET_KAELRARE	137	200	50	65	TRUE	Cityzen	ChaATK	1	234	KaelRare	KAELRARE	Normal	29159	0	None	None	Hire	22187	None	40	158	15102	ExperimentalLeatherFGT	0	0	125301	125314	Bareknuckle,MiddleGuard,BeliefRare	None	None	FFCC00FF	KaelRare	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosKael	None,Ear	None,FaceKael,FaceKael2	None,Glove,LGlove	None,HatKael,HatKael2	None,Necklace	None,Ring	None,Shoulder	13398,13399,13400	TRUE	None	22341	20,61,82	None	Male	PC_SET_KAELRARE_HAIR	PC_SET_KAELRARE_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_KAELRARE	40	fighter	<$>189374</>	1118	Lataein	None	1200	1	<$>189373</>	NO	PC_PICK_KAEL	PC_PINCH_KAEL	KAEL	PC_RUN_KAEL	Bip01	TRUE	0	PC_STD_KAEL	75	PC_STUN_KAEL	0.95	1.011	HIT_Blood_Human	S	Dummy_State	YES	340	None	PC_WLK_KAEL	None	1	100
45	RACHEL2	None	None	PC_SET_RACHEL2_BODY	PC_SET_RACHEL2	137	200	50	55	TRUE	Cityzen	ChaATK	1	235	Rachel2	RACHEL2	Unique	29160	0	None	None	Hire	22188	None	85	158	15104	ExperimentalCoatMUS	0	0	10000	125307	BareknuckleRA,Elegance	None	Dummy_R_PELVIS	FFCC00FF	Rachel2	None,Achieve	None,Coat,Robe	None,Artifact	None,PsychicSphere	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosRachel2,CosRachelEx	None,Ear	None	None,Glove,LGlove	None,HatRachel2	None,Necklace	None,Ring	None,Shoulder	13401,13402	TRUE	None	22342	18,50,16	None	Female	PC_SET_RACHEL2_HAIR	PC_SET_RACHEL2_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_RACHEL2	80	wizard	<$>189725</>	1119	MagicBullet	Anies,BLudin,ClairCG,ClairCN,CLeonele,Dolores,Evil,Ion,Jaina,Kano2,Kano2Rare,Kess,Leonele,Lorraine,Mary,SLudin,Viki,CatherineDEX,CatherineINT,CatherineREAL,CatherineSTR,Panfilo,PanfiloBattle,Ramiro,Tiburon	1200	1	<$>189724</>	NO	PC_PICK_RACHEL2	PC_PINCH_RACHEL2	RACHEL2	PC_RUN_RACHEL2	Bip01	TRUE	0	PC_STD_RACHEL2	20	PC_STUN_RACHEL2	0.93	0	HIT_Blood_Human	S	Dummy_State	YES	335	None	PC_WLK_RACHEL2	Pistol 0.5	1	100
45	RACHEL2	None	None	PC_SET_RACHEL2RARE_BODY	PC_SET_RACHEL2RARE	137	200	50	55	TRUE	Cityzen	ChaATK	1	236	Rachel2Rare	RACHEL2RARE	Unique	29161	0	None	None	Hire	22189	None	90	158	15104	ExperimentalCoatMUS	0	0	10000	125307	BareknuckleRA,Elegance1	None	Dummy_R_PELVIS1	FFCC00FF	Rachel2Rare	None,Achieve	None,Coat,Robe	None,Artifact	None,PsychicSphere	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosRachel2	None,Ear	None,FaceRachel2Rare	None,Glove,LGlove	None,HatRachel2	None,Necklace	None,Ring	None,Shoulder	13403,13404	TRUE	None	22343	6,71,18	None	Female	PC_SET_RACHEL2RARE_HAIR	PC_SET_RACHEL2RARE_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_RACHEL2	80	wizard	<$>189727</>	1120	MagicBullet2	Anies,BLudin,ClairCG,ClairCN,CLeonele,Dolores,Evil,Ion,Jaina,Kano2,Kano2Rare,Kess,Leonele,Lorraine,Mary,SLudin,Viki,CatherineDEX,CatherineINT,CatherineREAL,CatherineSTR,Panfilo,PanfiloBattle,Ramiro,Tiburon	1200	1	<$>189726</>	NO	PC_PICK_RACHEL2	PC_PINCH_RACHEL2	RACHEL2	PC_RUN_RACHEL2	Bip01	TRUE	0	PC_STD_RACHEL2	20	PC_STUN_RACHEL2	0.93	0	HIT_Blood_Human	S	Dummy_State	YES	340	None	PC_WLK_RACHEL2	Pistol 0.5	1	100
70	DARIARARE	None	None	PC_SET_DARIARARE_BODY	PC_SET_DARIARARE	126	184	50	80	TRUE	Cityzen	ChaDefIP	1	237	DariaRare	DARIARARE	Normal	29162	0	None	None	Hire	22190	None	40	145	15101	ExperimentalMetal	0	0	10000	125302	Bareknuckle,Balisada	None	None	FFCC00FF	Crusader Daria	None,Achieve	None,Leather,Metal	None,Artifact	None	None,Back	None,Belt,LBelt,MBelt	None,Boots,LBoots,MBoots	None,Breast	None,CosInvisible,CosDariaRare	None,Ear	None,FaceDariaRare	None,Glove,LGlove,MGlove	None,HatDariaRare	None,Necklace	None,Ring	None,Shoulder	13405,13406	TRUE	None	22344	20,34,83	None	Female	PC_SET_DARIARARE_HAIR	PC_SET_DARIARARE_HEAD	Bip01 Spine1	126	GranadoEspada	PC_IDL_DARIARARE	30	fighter	<$>195577</>	1022	Trigger	Amy,Claude,Daisy,Diertrich,Evil,Jaina,Joshua,Lynn,LynnRare,Mary,Natalie,NatalieRare,Panfilo,Ramiro,Tiburon,Cruz,Leona	1200	0.9	<$>195576</>	NO	PC_PICK_DARIARARE	PC_PINCH_DARIARARE	DARIARARE	PC_RUN_DARIARARE	Bip01	TRUE	0	PC_STD_DARIARARE	90	PC_STUN_DARIARARE	0.95	0	HIT_Blood_Human	S	Dummy_State	NO	360	None	PC_WLK_DARIARARE	None	1	100
70	EILEEN	None	Pc_Eileen	PC_SET_EILEEN_BODY	PC_SET_EILEEN	137	200	60	60	TRUE	Cityzen	ChaATK	1	238	Eileen	EILEEN	Unique	29163	0	None	None	Hire	22191	None	40	158	15001	CrecementoLeather	0	0	10000	7224	RogSlaysh,BlackCat	None	N/A	FFFFFF00	Eileen	None,Achieve	None,Leather	None,Artifact	None,ElementalSphere	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosEileen	None,Ear	None,FaceEileen	None,Glove,LGlove	None,HatEileen	None,Necklace	None,Ring	None,Shoulder	13407,13408	TRUE	None	22345	61,20,15	None	Female	PC_SET_EILEEN_HAIR	PC_SET_EILEEN_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_EILEEN	85	warlock	<$>197733</>	1121	MindStill	KaelRare,Vendetta,Leona,Amy,Barrel,Ciel,Cruz,Diertrichherberthe,Dietrich,Hermes,Joshua,Lynn,Raven,Risky,Scarlet,Tora,Valleria,Yeganeh2	1200	1	<$>195979</>	NO	PC_PICK_EILEEN	PC_PINCH_EILEEN	EILEEN	PC_RUN_EILEEN	Bip01	TRUE	0	PC_STD_EILEEN	30	PC_STUN_EILEEN	1	1	HIT_Blood_Human	S	Dummy_State	YES	340	None	PC_WLK_EILEEN	None	1	100
50	EILEENRARE	None	Pc_EileenRare	PC_SET_EILEENRARE_BODY	PC_SET_EILEENRARE	137	200	80	55	TRUE	Cityzen	ChaCast	1	239	EileenRare	EILEENRARE	Unique	29164	0	None	None	Hire	22192	None	40	158	15106	ExperimentalRobe	0	0	10000	125311	ShoColla,ALS	None	N/A	FFCC00FF	Rubyana	None,Achieve	None,Robe	None,Artifact	None,ElementalSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosInvisible,CosEileen	None,Ear	None,FaceEileenrare	None,Glove	None,HatEileen	None,Necklace	None,Ring	None,Shoulder	13409,13410	TRUE	None	22346	89,40,82	None	Female	PC_SET_EILEENRARE_HAIR	PC_SET_EILEENRARE_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_EILEENRARE	90	warlock	<$>195799</>	1122	Majesty	Claude,Kess,Leona,Barrel,Diertrichherberthe,Ion,Joshua,Kael,KaelRare,Kano,Lynn,Marchetti,MontoroPC,NatalieRare,Valleria,Vendetta	1200	1	<$>195798</>	NO	PC_PICK_EILEENRARE	PC_PINCH_EILEENRARE	EILEENRARE	PC_RUN_EILEENRARE	Bip01	TRUE	0	PC_STD_EILEENRARE	30	PC_STUN_EILEENRARE	1	1	HIT_Blood_Human	S	Dummy_State	YES	340	None	PC_WLK_EILEENRARE	None	1	100
50	BERTHERARE	None	None	PC_SET_BERTHERARE_BODY	PC_SET_BERTHERARE	137	200	75	55	TRUE	Cityzen	ChaDEF	1	240	BertheRare	BERTHERARE	Skirt	29166	0	None	None	Hire	22194	None	40	158	15106	ExperimentalRobe	0	0	10000	125313	FirstAid3,Salvatize	None	None	FFCC00FF	Arbiternis Berthe	None,Achieve	None,Robe	None,Artifact	None,PsychicSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosBertheRare	None,Ear	None	None,Glove	None,HatBertherare	None,Necklace	None,Ring	None,Shoulder	13414,13415	TRUE	None	22348	92,56,34	None	Female	PC_SET_BERTHERARE_HAIR	PC_SET_BERTHERARE_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_BERTHERARE	85	wizard	<$>196260</>	1124	Purification	Patrick,Van,Anies,Anies2,Berthe,BertheIce,bknight,Cruz,DariaRare,hknight,Judith,JudithRare,Panfilo,Sariel,Sariel2,Yuliana	1200	1	<$>196259</>	NO	PC_PICK_BERTHERARE	PC_PINCH_BERTHERARE	BERTHERARE	PC_RUN_BERTHERARE	Bip01	TRUE	0	PC_STD_BERTHERARE	40	PC_STUN_BERTHERARE	0.91	1	HIT_Blood_Human	S	Dummy_State	YES	340	None	PC_WLK_BERTHERARE	None	1	100
55	ANIES2	None	None	PC_SET_ANIES2_BODY	PC_SET_ANIES2	125	182	50	80	TRUE	Cityzen	ChaIncSTR	1	241	Anies2	ANIES2	Unique	29167	0	None	None	Hire	22195	None	40	144	15101	ExperimentalMetal	0	0	125362	125325	BareknuckNan,FuRar	None	None	FFCC00FF	Executor Anies	None,Achieve	None,Leather,Metal	None,Artifact	None	None,Back	None,Belt,LBelt,MBelt	None,Boots,LBoots,MBoots	None,Breast	None,CosAnies2,CosInvisible	None,Ear	None	None,Glove,LGlove,MGlove	None	None,Necklace	None,Ring	None,Shoulder	13417,13418,13419	TRUE	None	22349	87,92,78	None	Female	PC_SET_ANIES2_HAIR	PC_SET_ANIES2_HEAD	Bip01 Spine1	125	GranadoEspada	PC_IDL_ANIES2	40	fighter	<$>196262</>	1125	Berserker	Cruz,Patrick,Anies,Berthe,BertheRare,bknight,hknight,Judith,JudithRare,Panfilo,Sariel,Sariel2,Yuliana,BertheIce	1200	1	<$>196261</>	NO	PC_PICK_ANIES2	PC_PINCH_ANIES2	ANIES2	PC_RUN_ANIES2	Bip01	TRUE	0	PC_STD_ANIES2	80	PC_STUN_ANIES2	0.95	1	HIT_Blood_Human	S	Dummy_State	YES	345	None	PC_WLK_ANIES2	ArmShield 0.8	1	100
50	BKNIGHT	None	None	PC_SET_BKNIGHT_BODY	PC_SET_BKNIGHT	137	210	50	85	TRUE	Cityzen	ChaATK	1	242	bknight	BKNIGHT	Normal	29168	0	None	None	Hire	22196	None	40	165	15101	ExperimentalMetal	0	0	125302	125302	Bareknuckle,BackGuard,Tyrfing	None	None	FFCC00FF	Doom Slave	None,Achieve	None,Leather,Metal	None,Artifact	None	None,Back	None,Belt,LBelt,MBelt	None,Boots,LBoots,MBoots	None,Breast	None,CosInvisible,CosDoomSlave	None,Ear	None,Facebknight	None,Glove,LGlove,MGlove	None,HatSirius2	None,Necklace	None,Ring	None,Shoulder	13420,13421,13422	TRUE	None	22350	46,59,92	None	Male	PC_SET_BKNIGHT_HAIR	PC_SET_BKNIGHT_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_BKNIGHT	40	fighter	<$>198476</>	1126	Berserker2	None	1200	1	<$>198475</>	NO	PC_PICK_BKNIGHT	PC_PINCH_BKNIGHT	BKNIGHT	PC_RUN_BKNIGHT	Bip01	TRUE	0	PC_STD_BKNIGHT	80	PC_STUN_BKNIGHT	0	1.03	HIT_Blood_Human	S	Dummy_State	YES	345	None	PC_WLK_BKNIGHT	None	1	100
70	CALYCE2	None	Calyce2_Wep	PC_SET_CALYCE2_BODY	PC_SET_CALYCE2	137	200	50	60	TRUE	Cityzen	ChaIncDEX	2	243	Calyce2	CALYCE2	Skirt	29169	0	None	None	Hire	22197	None	90	158	15102	ExperimentalLeatherFGT	0	0	10000	125315	Bareknuckle9,Tenebra	None	None	FFCC00FF	Calyce2	None,Achieve	None,Leather,Coat	None,Artifact	None,SteelBolt	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosCalyce2	None,Ear	None,	None,Glove,LGlove	None,HatCalyce2	None,Necklace	None,Ring	None,Shoulder	13430,13431	TRUE	None	22351	83,89,60	None	Female	PC_SET_CALYCE2_HAIR	PC_SET_CALYCE2_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_CALYCE2	30	musketeer	<$>198664</>	1127	Redaccendo	Vanessa,Dietrich,Valleria,Vendetta,Sherlin,Daisy,Sesil,Veil,Gurtrude,Risky,Backho,Ramiro	1200	1	<$>198663</>	NO	PC_PICK_CALYCE2	PC_PINCH_CALYCE2	CALYCE2	PC_RUN_CALYCE2	Bip01	TRUE	0	PC_STD_CALYCE2	50	PC_STUN_CALYCE2	0.95	0	HIT_Blood_Human	S	Dummy_State	YES	350	None	PC_WLK_CALYCE2	CrossBow 0.7	1	100
50	MISA	None	None	PC_SET_MISA_BODY	PC_SET_MISA	137	200	50	65	TRUE	Cityzen	ChaIncDEX	1	244	Misa	MISA	Unique	29176	0	None	None	Hire	22198	None	85	158	15104	ExperimentalCoatMUS	0	0	10000	125400	Bareknuckle,Railgun	None	None	FFCC00FF	Misa	None,Achieve	None,Coat	None,Artifact	None,Fullmetalshell	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosMisa	None,Ear	None	None,Glove,LGlove	None,HatMisa	None,Necklace	None,Ring	None,Shoulder	13432,13433	TRUE	None	22352	44,58,6	None	Female	PC_SET_MISA_HAIR	PC_SET_MISA_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_MUS	50	musketeer	<$>198758</>	1128	Windup	None	1200	1	<$>198757</>	NO	PC_PICK_MISA	PC_PINCH_MUS	MISA	PC_RUN_MISA	Bip01	TRUE	0	PC_STD_MISA	40	PC_STUN_MUS	0.92	1	HIT_Blood_Human	S	Dummy_State	YES	340	None	PC_WLK_MISA	Cannon 0.5	1	100
60	COA	None	None	PC_SET_COA_BODY	PC_SET_COA	122	178	50	70	TRUE	Cityzen	ChaEvasion	2	245	Coa	COA	Normal	29177	0	None	None	Hire	22199	None	50	140	15001	CrecementoLeather	0	0	10000	7216	Bareknuckle,Dadamos	None	None	FFFFFF00	Coa	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosCoa	None,Ear	None	None,Glove,LGlove	None,HatCoa	None,Necklace	None,Ring	None,Shoulder	13434,13435,13436	TRUE	None	22353	10,94,43	None	Female	PC_SET_COA_HAIR	PC_SET_COA_HEAD	Bip01 Spine1	122	GranadoEspada	PC_IDL_COA	30	fighter	<$>201469</>	1129	Asparu	None	1200	1	<$>201394</>	NO	PC_PICK_COA	PC_PINCH_COA	COA	PC_RUN_COA	Bip01	TRUE	0	PC_STD_COA	80	PC_STUN_COA	1	0	HIT_Blood_Human	S	Dummy_State	NO	340	None	PC_WLK_COA	None	1	100
80	COA	None	None	PC_SET_COARARE_BODY	PC_SET_COARARE	122	178	50	60	TRUE	Cityzen	ChaATK	1	246	CoaRare	CoaRare	Normal	29178	0	None	None	Hire	22200	None	50	140	15102	ExperimentalLeatherFGT	0	0	10000	125325	Bareknuckle,DadamosRare	None	None	FFCC00FF	Guardian Coa	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosCoaRare	None,Ear	None	None,Glove,LGlove	None,CoaRareHat	None,Necklace	None,Ring	None,Shoulder	13437,13438,13439	TRUE	None	22354	94,78,92	None	Female	PC_SET_COARARE_HAIR	PC_SET_COARARE_HEAD	Bip01 Spine1	122	GranadoEspada	PC_IDL_COA	30	fighter	<$>201106</>	1130	Lahamu	None	1200	1	<$>201105</>	NO	PC_PICK_COA	PC_PINCH_COA	COA	PC_RUN_COA	Bip01	TRUE	0	PC_STD_COA	70	PC_STUN_COA	1	0	HIT_Blood_Human	S	Dummy_State	NO	340	None	PC_WLK_COA	None	1	100
50	KISS	None	None	PC_SET_KISS_BODY	PC_SET_KISS	137	200	50	60	TRUE	Cityzen	ChaMSATK	1	247	Kiss	KISS	Unique	29179	0	None	None	Hire	22201	None	50	158	15104	ExperimentalCoatMUS	0	0	10000	125311	Billar,ElectricaBillar	None	Dummy_L_Brace	FFCC00FF	Kiss	None,Achieve	None,Coat,Robe	None,Artifact	None,ElementalSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosInvisible,CosKiss	None,Ear	None	None,Glove	None	None,Necklace	None,Ring	None,Shoulder	13441,13442	TRUE	None	22355	15,62,50	None	Male	PC_SET_KISS_HAIR	PC_SET_KISS_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_KISS	90	warlock	<$>210177</>	1131	ImaginalyPoint	None	1200	1	<$>201256</>	NO	PC_PICK_KISS	PC_PINCH_KISS	KISS	PC_RUN_KISS	Bip01	TRUE	0	PC_STD_KISS	50	PC_STUN_KISS	1	1	HIT_Blood_Human	S	Dummy_State	YES	350	None	PC_WLK_KISS	None	1	100
