ClassID	ClassName	Condition1	Condition2	Condition3	Condition4	Condition5	Condition6	Condition7	Condition8	Location1	Location2	Location3	Location4	Location5	Location6	Location7	Location8	Map1	Map2	Map3	Map4	Map5	Map6	Map7	Map8	Npc1	Npc2	Npc3	Npc4	Npc5	Npc6	Npc7	Npc8	QuestLv1	QuestLv2	QuestLv3	QuestLv4	QuestLv5	QuestLv6	QuestLv7	QuestLv8	Reward1	Reward2	Reward3	Reward4	Reward5	Reward6	Reward7	Reward8	Scenario	StartMap	StartNpc	Title	TotalStage	Type	WarLocation1	WarLocation2	WarLocation3	WarLocation4	WarLocation5	WarLocation6	WarLocation7	WarLocation8
1006501	A_Pquest_06501	None	None	None	None	None	None	None	None	<$>28783</>	None	None	None	None	None	None	None	btl_alq02	None	None	None	None	None	None	None	NPC_Elisa_Black	None	None	None	None	None	None	None	100	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>57555</>	btl_alq02	NPC_Elisa_Black	<$>57554</>	1	Choice	None	None	None	None	None	None	None	None
1006502	A_Pquest_06502	None	None	None	None	None	None	None	None	<$>28783</>	None	None	None	None	None	None	None	btl_alq02	None	None	None	None	None	None	None	NPC_Elisa_Black	None	None	None	None	None	None	None	100	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>57557</>	btl_alq02	NPC_Elisa_Black	<$>57556</>	1	Choice	None	None	None	None	None	None	None	None
1006503	A_Pquest_06503	None	None	None	None	None	None	None	None	<$>28783</>	None	None	None	None	None	None	None	btl_alq02	None	None	None	None	None	None	None	NPC_Elisa_Black	None	None	None	None	None	None	None	100	0	1	1	1	1	1	1	<$>56272</>	None	None	None	None	None	None	None	<$>57559</>	btl_alq02	NPC_Elisa_Black	<$>57558</>	1	Choice	None	None	None	None	None	None	None	None
1006601	A_Pquest_06601	None	None	None	None	None	None	None	None	<$>6029</>	None	None	None	None	None	None	None	dun_tor04	None	None	None	None	None	None	None	NPC_Elisa_Black	None	None	None	None	None	None	None	100	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>57561</>	dun_tor04	NPC_Elisa_Black	<$>57560</>	1	Choice	None	None	None	None	None	None	None	None
1006602	A_Pquest_06602	None	None	None	None	None	None	None	None	<$>6029</>	None	None	None	None	None	None	None	dun_tor04	None	None	None	None	None	None	None	NPC_Elisa_Black	None	None	None	None	None	None	None	100	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>57563</>	dun_tor04	NPC_Elisa_Black	<$>57562</>	1	Choice	None	None	None	None	None	None	None	None
1006603	A_Pquest_06603	None	None	None	None	None	None	None	None	<$>6029</>	None	None	None	None	None	None	None	dun_tor04	None	None	None	None	None	None	None	NPC_Elisa_Black	None	None	None	None	None	None	None	100	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>57565</>	dun_tor04	NPC_Elisa_Black	<$>57564</>	1	Choice	None	None	None	None	None	None	None	None
1006604	A_Pquest_06604	None	None	None	None	None	None	None	None	<$>6029</>	None	None	None	None	None	None	None	dun_tor04	None	None	None	None	None	None	None	NPC_Elisa_Black	None	None	None	None	None	None	None	100	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>57567</>	dun_tor04	NPC_Elisa_Black	<$>57566</>	1	Choice	None	None	None	None	None	None	None	None
1006605	A_Pquest_06605	None	None	None	None	None	None	None	None	<$>6029</>	None	None	None	None	None	None	None	dun_tor04	None	None	None	None	None	None	None	NPC_Elisa_Black	None	None	None	None	None	None	None	100	0	1	1	1	1	1	1	<$>56272</>	None	None	None	None	None	None	None	<$>57569</>	dun_tor04	NPC_Elisa_Black	<$>57568</>	1	Choice	None	None	None	None	None	None	None	None
1006606	A_Pquest_06606	None	None	None	None	None	None	None	None	<$>6029</>	None	None	None	None	None	None	None	dun_tor04	None	None	None	None	None	None	None	NPC_Elisa_Black	None	None	None	None	None	None	None	100	0	1	1	1	1	1	1	<$>56272</>	None	None	None	None	None	None	None	<$>57571</>	dun_tor04	NPC_Elisa_Black	<$>57570</>	1	Choice	None	None	None	None	None	None	None	None
1006701	A_Pquest_06701	None	None	None	None	None	None	None	None	<$>47853</>	None	None	None	None	None	None	None	btl_erc01	None	None	None	None	None	None	None	NPC_Elisa_Black	None	None	None	None	None	None	None	120	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>107026</>	btl_erc01	NPC_Elisa_Black	<$>106923</>	1	Choice	None	None	None	None	None	None	None	None
1006702	A_Pquest_06702	None	None	None	None	None	None	None	None	<$>47853</>	None	None	None	None	None	None	None	btl_erc01	None	None	None	None	None	None	None	NPC_Elisa_Black	None	None	None	None	None	None	None	120	0	1	1	1	1	1	1	<$>56272</>	None	None	None	None	None	None	None	<$>107027</>	btl_erc01	NPC_Elisa_Black	<$>106924</>	1	Choice	None	None	None	None	None	None	None	None
1006801	A_Pquest_06801	None	None	None	None	None	None	None	None	<$>47855</>	None	None	None	None	None	None	None	btl_erc02	None	None	None	None	None	None	None	NPC_Elisa_Black	None	None	None	None	None	None	None	120	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>107028</>	btl_erc02	NPC_Elisa_Black	<$>106925</>	1	Choice	None	None	None	None	None	None	None	None
1006802	A_Pquest_06802	None	None	None	None	None	None	None	None	<$>47855</>	None	None	None	None	None	None	None	btl_erc02	None	None	None	None	None	None	None	NPC_Elisa_Black	None	None	None	None	None	None	None	120	0	1	1	1	1	1	1	<$>56272</>	None	None	None	None	None	None	None	<$>107029</>	btl_erc02	NPC_Elisa_Black	<$>106926</>	1	Choice	None	None	None	None	None	None	None	None
1006901	A_Pquest_06901	None	None	None	None	None	None	None	None	<$>47858</>	None	None	None	None	None	None	None	btl_cas01	None	None	None	None	None	None	None	NPC_Elisa_Black	None	None	None	None	None	None	None	120	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>107030</>	btl_cas01	NPC_Elisa_Black	<$>106927</>	1	Choice	None	None	None	None	None	None	None	None
1006902	A_Pquest_06902	None	None	None	None	None	None	None	None	<$>47858</>	None	None	None	None	None	None	None	btl_cas01	None	None	None	None	None	None	None	NPC_Elisa_Black	None	None	None	None	None	None	None	120	0	1	1	1	1	1	1	<$>56272</>	None	None	None	None	None	None	None	<$>107031</>	btl_cas01	NPC_Elisa_Black	<$>106928</>	1	Choice	None	None	None	None	None	None	None	None
1007001	A_Pquest_07001	None	None	None	None	None	None	None	None	<$>47859</>	None	None	None	None	None	None	None	btl_cas02	None	None	None	None	None	None	None	NPC_Elisa_Black	None	None	None	None	None	None	None	120	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>107032</>	btl_cas02	NPC_Elisa_Black	<$>106929</>	1	Choice	None	None	None	None	None	None	None	None
1007002	A_Pquest_07002	None	None	None	None	None	None	None	None	<$>47859</>	None	None	None	None	None	None	None	btl_cas02	None	None	None	None	None	None	None	NPC_Elisa_Black	None	None	None	None	None	None	None	120	0	1	1	1	1	1	1	<$>56272</>	None	None	None	None	None	None	None	<$>107033</>	btl_cas02	NPC_Elisa_Black	<$>106930</>	1	Choice	None	None	None	None	None	None	None	None
1007101	A_Pquest_07101	None	None	None	None	None	None	None	None	<$>47861</>	None	None	None	None	None	None	None	btl_viron01	None	None	None	None	None	None	None	NPC_Elisa_Black	None	None	None	None	None	None	None	120	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>107034</>	btl_viron01	NPC_Elisa_Black	<$>106931</>	1	Choice	None	None	None	None	None	None	None	None
1007102	A_Pquest_07102	None	None	None	None	None	None	None	None	<$>47861</>	None	None	None	None	None	None	None	btl_viron01	None	None	None	None	None	None	None	NPC_Elisa_Black	None	None	None	None	None	None	None	120	0	1	1	1	1	1	1	<$>56272</>	None	None	None	None	None	None	None	<$>107035</>	btl_viron01	NPC_Elisa_Black	<$>106932</>	1	Choice	None	None	None	None	None	None	None	None
1007201	A_Pquest_07201	None	None	None	None	None	None	None	None	<$>47862</>	None	None	None	None	None	None	None	btl_viron02	None	None	None	None	None	None	None	NPC_Elisa_Black	None	None	None	None	None	None	None	120	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>107036</>	btl_viron02	NPC_Elisa_Black	<$>106933</>	1	Choice	None	None	None	None	None	None	None	None
1007202	A_Pquest_07202	None	None	None	None	None	None	None	None	<$>47862</>	None	None	None	None	None	None	None	btl_viron02	None	None	None	None	None	None	None	NPC_Elisa_Black	None	None	None	None	None	None	None	120	0	1	1	1	1	1	1	<$>56272</>	None	None	None	None	None	None	None	<$>107037</>	btl_viron02	NPC_Elisa_Black	<$>106934</>	1	Choice	None	None	None	None	None	None	None	None
1007301	A_Pquest_07301	None	None	None	None	None	None	None	None	<$>47863</>	None	None	None	None	None	None	None	btl_viron03	None	None	None	None	None	None	None	NPC_Elisa_Black	None	None	None	None	None	None	None	120	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>107038</>	btl_viron03	NPC_Elisa_Black	<$>106935</>	1	Choice	None	None	None	None	None	None	None	None
1007302	A_Pquest_07302	None	None	None	None	None	None	None	None	<$>47863</>	None	None	None	None	None	None	None	btl_viron03	None	None	None	None	None	None	None	NPC_Elisa_Black	None	None	None	None	None	None	None	120	0	1	1	1	1	1	1	<$>56272</>	None	None	None	None	None	None	None	<$>107039</>	btl_viron03	NPC_Elisa_Black	<$>106936</>	1	Choice	None	None	None	None	None	None	None	None
1007401	A_Pquest_07401	None	None	None	None	None	None	None	None	<$>93177</>	None	None	None	None	None	None	None	btl_bst01	None	None	None	None	None	None	None	NPC_Elisa_Black	None	None	None	None	None	None	None	120	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>107040</>	btl_bst01	NPC_Elisa_Black	<$>106937</>	1	Choice	None	None	None	None	None	None	None	None
1007402	A_Pquest_07402	None	None	None	None	None	None	None	None	<$>93177</>	None	None	None	None	None	None	None	btl_bst01	None	None	None	None	None	None	None	NPC_Elisa_Black	None	None	None	None	None	None	None	120	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>107041</>	btl_bst01	NPC_Elisa_Black	<$>106938</>	1	Choice	None	None	None	None	None	None	None	None
1007501	A_Pquest_07501	None	None	None	None	None	None	None	None	<$>94595</>	None	None	None	None	None	None	None	btl_bst02	None	None	None	None	None	None	None	NPC_Elisa_Black	None	None	None	None	None	None	None	120	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>107042</>	btl_bst02	NPC_Elisa_Black	<$>106939</>	1	Choice	None	None	None	None	None	None	None	None
1007502	A_Pquest_07502	None	None	None	None	None	None	None	None	<$>94595</>	None	None	None	None	None	None	None	btl_bst02	None	None	None	None	None	None	None	NPC_Elisa_Black	None	None	None	None	None	None	None	120	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>107043</>	btl_bst02	NPC_Elisa_Black	<$>106940</>	1	Choice	None	None	None	None	None	None	None	None
2000001	B_Pquest_00001	None	None	None	None	None	None	None	None	<$>47348</>	None	None	None	None	None	None	None	fld_alq	None	None	None	None	None	None	None	npc_magiagremio02	None	None	None	None	None	None	None	12	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>56271</>	fld_alq	npc_magiagremio02	<$>57572</>	1	Choice	None	None	None	None	None	None	None	None
2000002	B_Pquest_00002	None	None	None	None	None	None	None	None	<$>47348</>	None	None	None	None	None	None	None	fld_alq	None	None	None	None	None	None	None	npc_magiagremio02	None	None	None	None	None	None	None	12	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>56274</>	fld_alq	npc_magiagremio02	<$>57573</>	1	Choice	None	None	None	None	None	None	None	None
2000003	B_Pquest_00003	None	None	None	None	None	None	None	None	<$>47348</>	None	None	None	None	None	None	None	fld_alq	None	None	None	None	None	None	None	npc_magiagremio02	None	None	None	None	None	None	None	12	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>56276</>	fld_alq	npc_magiagremio02	<$>57574</>	1	Choice	None	None	None	None	None	None	None	None
2000101	B_Pquest_00101	None	None	None	None	None	None	None	None	<$>47439</>	None	None	None	None	None	None	None	dun_alq01	None	None	None	None	None	None	None	npc_magiagremio02	None	None	None	None	None	None	None	16	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>56284</>	dun_alq01	npc_magiagremio02	<$>57575</>	1	Choice	None	None	None	None	None	None	None	None
2000102	B_Pquest_00102	None	None	None	None	None	None	None	None	<$>47439</>	None	None	None	None	None	None	None	dun_alq01	None	None	None	None	None	None	None	npc_magiagremio02	None	None	None	None	None	None	None	16	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>56278</>	dun_alq01	npc_magiagremio02	<$>57576</>	1	Choice	None	None	None	None	None	None	None	None
2000103	B_Pquest_00103	None	None	None	None	None	None	None	None	<$>47439</>	None	None	None	None	None	None	None	dun_alq01	None	None	None	None	None	None	None	npc_magiagremio02	None	None	None	None	None	None	None	16	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>57385</>	dun_alq01	npc_magiagremio02	<$>57577</>	1	Choice	None	None	None	None	None	None	None	None
2000104	B_Pquest_00104	None	None	None	None	None	None	None	None	<$>47439</>	None	None	None	None	None	None	None	dun_alq01	None	None	None	None	None	None	None	npc_magiagremio02	None	None	None	None	None	None	None	16	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>57387</>	dun_alq01	npc_magiagremio02	<$>57578</>	1	Choice	None	None	None	None	None	None	None	None
2000201	B_Pquest_00201	None	None	None	None	None	None	None	None	<$>47443</>	None	None	None	None	None	None	None	dun_alq03	None	None	None	None	None	None	None	npc_magiagremio02	None	None	None	None	None	None	None	18	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>56286</>	dun_alq03	npc_magiagremio02	<$>57579</>	1	Choice	None	None	None	None	None	None	None	None
2000202	B_Pquest_00202	None	None	None	None	None	None	None	None	<$>47443</>	None	None	None	None	None	None	None	dun_alq03	None	None	None	None	None	None	None	npc_magiagremio02	None	None	None	None	None	None	None	18	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>56288</>	dun_alq03	npc_magiagremio02	<$>57580</>	1	Choice	None	None	None	None	None	None	None	None
2000203	B_Pquest_00203	None	None	None	None	None	None	None	None	<$>47443</>	None	None	None	None	None	None	None	dun_alq03	None	None	None	None	None	None	None	npc_magiagremio02	None	None	None	None	None	None	None	18	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>56294</>	dun_alq03	npc_magiagremio02	<$>57581</>	1	Choice	None	None	None	None	None	None	None	None
2000204	B_Pquest_00204	None	None	None	None	None	None	None	None	<$>47443</>	None	None	None	None	None	None	None	dun_alq03	None	None	None	None	None	None	None	npc_magiagremio02	None	None	None	None	None	None	None	18	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>57392</>	dun_alq03	npc_magiagremio02	<$>57582</>	1	Choice	None	None	None	None	None	None	None	None
2000205	B_Pquest_00205	None	None	None	None	None	None	None	None	<$>47443</>	None	None	None	None	None	None	None	dun_alq03	None	None	None	None	None	None	None	npc_magiagremio02	None	None	None	None	None	None	None	18	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>56292</>	dun_alq03	npc_magiagremio02	<$>57583</>	1	Choice	None	None	None	None	None	None	None	None
2000301	B_Pquest_00301	None	None	None	None	None	None	None	None	<$>47441</>	None	None	None	None	None	None	None	dun_alq02	None	None	None	None	None	None	None	npc_magiagremio02	None	None	None	None	None	None	None	20	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>57395</>	dun_alq02	npc_magiagremio02	<$>57584</>	1	Choice	None	None	None	None	None	None	None	None
2000302	B_Pquest_00302	None	None	None	None	None	None	None	None	<$>47441</>	None	None	None	None	None	None	None	dun_alq02	None	None	None	None	None	None	None	npc_magiagremio02	None	None	None	None	None	None	None	20	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>56298</>	dun_alq02	npc_magiagremio02	<$>57585</>	1	Choice	None	None	None	None	None	None	None	None
2000303	B_Pquest_00303	None	None	None	None	None	None	None	None	<$>47441</>	None	None	None	None	None	None	None	dun_alq02	None	None	None	None	None	None	None	npc_magiagremio02	None	None	None	None	None	None	None	20	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>56300</>	dun_alq02	npc_magiagremio02	<$>57586</>	1	Choice	None	None	None	None	None	None	None	None
2000304	B_Pquest_00304	None	None	None	None	None	None	None	None	<$>47441</>	None	None	None	None	None	None	None	dun_alq02	None	None	None	None	None	None	None	npc_magiagremio02	None	None	None	None	None	None	None	20	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>56302</>	dun_alq02	npc_magiagremio02	<$>57587</>	1	Choice	None	None	None	None	None	None	None	None
2000305	B_Pquest_00305	None	None	None	None	None	None	None	None	<$>47441</>	None	None	None	None	None	None	None	dun_alq02	None	None	None	None	None	None	None	npc_magiagremio02	None	None	None	None	None	None	None	20	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>56304</>	dun_alq02	npc_magiagremio02	<$>57588</>	1	Choice	None	None	None	None	None	None	None	None
2000401	B_Pquest_00401	None	None	None	None	None	None	None	None	<$>28802</>	None	None	None	None	None	None	None	btl_ttr02	None	None	None	None	None	None	None	npc_magiagremio02	None	None	None	None	None	None	None	24	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>56162</>	btl_ttr02	npc_magiagremio02	<$>52906</>	1	Choice	None	None	None	None	None	None	None	None
2000402	B_Pquest_00402	None	None	None	None	None	None	None	None	<$>28802</>	None	None	None	None	None	None	None	btl_ttr02	None	None	None	None	None	None	None	npc_magiagremio02	None	None	None	None	None	None	None	24	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>56164</>	btl_ttr02	npc_magiagremio02	<$>57589</>	1	Choice	None	None	None	None	None	None	None	None
2000403	B_Pquest_00403	None	None	None	None	None	None	None	None	<$>28802</>	None	None	None	None	None	None	None	btl_ttr02	None	None	None	None	None	None	None	npc_magiagremio02	None	None	None	None	None	None	None	24	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>56166</>	btl_ttr02	npc_magiagremio02	<$>57590</>	1	Choice	None	None	None	None	None	None	None	None
2000404	B_Pquest_00404	None	None	None	None	None	None	None	None	<$>28802</>	None	None	None	None	None	None	None	btl_ttr02	None	None	None	None	None	None	None	npc_magiagremio02	None	None	None	None	None	None	None	24	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>56168</>	btl_ttr02	npc_magiagremio02	<$>57591</>	1	Choice	None	None	None	None	None	None	None	None
2000501	B_Pquest_00501	None	None	None	None	None	None	None	None	<$>28801</>	None	None	None	None	None	None	None	btl_ttr01	None	None	None	None	None	None	None	npc_magiagremio02	None	None	None	None	None	None	None	28	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>56172</>	btl_ttr01	npc_magiagremio02	<$>57592</>	1	Choice	None	None	None	None	None	None	None	None
2000502	B_Pquest_00502	None	None	None	None	None	None	None	None	<$>28801</>	None	None	None	None	None	None	None	btl_ttr01	None	None	None	None	None	None	None	npc_magiagremio02	None	None	None	None	None	None	None	28	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>56174</>	btl_ttr01	npc_magiagremio02	<$>57593</>	1	Choice	None	None	None	None	None	None	None	None
2000503	B_Pquest_00503	None	None	None	None	None	None	None	None	<$>28801</>	None	None	None	None	None	None	None	btl_ttr01	None	None	None	None	None	None	None	npc_magiagremio02	None	None	None	None	None	None	None	28	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>56176</>	btl_ttr01	npc_magiagremio02	<$>57594</>	1	Choice	None	None	None	None	None	None	None	None
2000504	B_Pquest_00504	None	None	None	None	None	None	None	None	<$>28801</>	None	None	None	None	None	None	None	btl_ttr01	None	None	None	None	None	None	None	npc_magiagremio02	None	None	None	None	None	None	None	28	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>57408</>	btl_ttr01	npc_magiagremio02	<$>57595</>	1	Choice	None	None	None	None	None	None	None	None
2000601	B_Pquest_00601	None	None	None	None	None	None	None	None	<$>47344</>	None	None	None	None	None	None	None	fld_ttr	None	None	None	None	None	None	None	npc_magiagremio02	None	None	None	None	None	None	None	31	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>57409</>	fld_ttr	npc_magiagremio02	<$>57596</>	1	Choice	None	None	None	None	None	None	None	None
